acc,accuracy,average_response_time,avg_rt,background,bidi,block,block_picker,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_keyboard_response,correct_response,count_backward_mask,count_block_1,count_block_2,count_block_3,count_break,count_correct,count_counter_balance,count_experiment,count_fix,count_forward_mask,count_incorrect,count_instructions_1,count_instructions_2,count_instructions_3,count_instructions_4,count_keyboard_response,count_logger,count_osweb,count_practice_loop,count_prime,count_target,count_trials,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,num_letters,opensesame_codename,opensesame_version,penwidth,prime,queryParams_batchId,queryParams_fbclid,queryParams_generalMultiple,repeat_cycle,response,response_break,response_instructions_1,response_instructions_2,response_instructions_3,response_instructions_4,response_keyboard_response,response_time,response_time_break,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,response_time_instructions_4,response_time_keyboard_response,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,target,time_backward_mask,time_block_1,time_block_2,time_block_3,time_break,time_correct,time_counter_balance,time_fix,time_forward_mask,time_incorrect,time_instructions_1,time_instructions_2,time_instructions_3,time_instructions_4,time_keyboard_response,time_logger,time_practice_loop,time_prime,time_target,title,total_correct,total_response_time,total_responses,type,uniform_coordinates,width
88,88,864,864,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,fully-scrambled,uniform,0,0,a,66,0,0,0,66,66,0,0,66,66,66,0,0,0,0,66,66,0,0,66,66,66,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,8,osweb,1.4.11,1,lnafomg,268,,,0,f,space,enter,enter,f,space,f,593,2198,16588,3797,2590,4198,593,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,flamingo,172799,36,36,36,114114,171550,35,172073,172733,169733,36,16637,20437,35434,172833,173432,36,172766,172833,ExPsyLing2022_Class1,59,57869,67,animal,yes,1024
88,88,863,863,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,67,0,0,0,67,67,0,0,67,67,67,0,0,0,0,67,67,0,0,67,67,67,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,6,osweb,1.4.11,1,wabmot,268,,,0,a,space,enter,enter,f,space,a,794,2198,16588,3797,2590,4198,794,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,wombat,174682,36,36,36,114114,171550,35,173956,174616,173433,36,16637,20437,35434,174716,175515,36,174649,174716,ExPsyLing2022_Class1,60,58663,68,animal,yes,1024
88,88,860,860,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,68,0,0,0,68,68,0,0,68,68,68,0,0,0,0,68,68,0,0,68,68,68,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,4,osweb,1.4.11,1,lmab,268,,,0,a,space,enter,enter,f,space,a,652,2198,16588,3797,2590,4198,652,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,lamb,176765,36,36,36,114114,175516,35,176040,176699,173433,36,16637,20437,35434,176799,177465,36,176732,176799,ExPsyLing2022_Class1,61,59315,69,animal,yes,1024
89,89,860,860,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,69,0,0,0,69,69,0,0,69,69,69,0,0,0,0,69,69,0,0,69,69,69,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,7,osweb,1.4.11,1,kpumpni,268,,,0,f,space,enter,enter,f,space,f,907,2198,16588,3797,2590,4198,907,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,pumpkin,178715,36,36,36,114114,177466,35,177989,178649,173433,36,16637,20437,35434,178749,179665,36,178683,178749,ExPsyLing2022_Class1,62,60222,70,fruit_veg,yes,1024
89,89,863,863,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,70,0,0,0,70,70,0,0,70,70,70,0,0,0,0,70,70,0,0,70,70,70,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,5,osweb,1.4.11,1,iohrn,268,,,0,a,space,enter,enter,f,space,a,1062,2198,16588,3797,2590,4198,1062,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,rhino,180915,36,36,36,114114,179666,35,180189,180848,173433,36,16637,20437,35434,180948,182015,36,180882,180948,ExPsyLing2022_Class1,63,61284,71,animal,yes,1024
89,89,865,865,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,identical,uniform,1,1,a,71,0,0,0,71,71,0,0,71,71,71,0,0,0,0,71,71,0,0,71,71,71,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,7,osweb,1.4.11,1,gorilla,268,,,0,a,space,enter,enter,f,space,a,1030,2198,16588,3797,2590,4198,1030,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,gorilla,183265,36,36,36,114114,182015,35,182539,183198,173433,36,16637,20437,35434,183298,184331,36,183231,183298,ExPsyLing2022_Class1,64,62314,72,animal,yes,1024
88,88,881,881,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,semi-scrambled,uniform,0,0,a,72,0,0,0,72,72,0,0,72,72,72,0,0,0,0,72,72,0,0,72,72,72,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,7,osweb,1.4.11,1,pneigun,268,,,0,None,space,enter,enter,f,space,None,2017,2198,16588,3797,2590,4198,2017,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,penguin,185581,36,36,36,114114,184332,35,184855,185515,173433,36,16637,20437,35434,185614,187631,36,185549,185614,ExPsyLing2022_Class1,64,64331,73,animal,yes,1024
88,88,878,878,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,73,0,0,0,73,73,0,0,73,73,73,0,0,0,0,73,73,0,0,73,73,73,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,4,osweb,1.4.11,1,mpul,268,,,0,f,space,enter,enter,f,space,f,639,2198,16588,3797,2590,4198,639,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,plum,188881,36,36,36,114114,184332,35,188154,188814,187631,36,16637,20437,35434,188914,189564,36,188847,188914,ExPsyLing2022_Class1,65,64970,74,fruit_veg,yes,1024
87,87,874,874,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,semi-scrambled,uniform,0,0,f,74,0,0,0,74,74,0,0,74,74,74,0,0,0,0,74,74,0,0,74,74,74,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,5,osweb,1.4.11,1,oivle,268,,,0,a,space,enter,enter,f,space,a,568,2198,16588,3797,2590,4198,568,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,olive,190814,36,36,36,114114,189564,35,190088,190747,187631,36,16637,20437,35434,190848,191430,36,190780,190848,ExPsyLing2022_Class1,65,65538,75,fruit_veg,yes,1024
87,87,872,872,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,75,0,0,0,75,75,0,0,75,75,75,0,0,0,0,75,75,0,0,75,75,75,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,7,osweb,1.4.11,1,ncucoto,268,,,0,f,space,enter,enter,f,space,f,748,2198,16588,3797,2590,4198,748,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,coconut,192697,36,36,36,114114,189564,35,191955,192614,191431,36,16637,20437,35434,192730,193480,36,192664,192730,ExPsyLing2022_Class1,66,66286,76,fruit_veg,yes,1024
87,87,868,868,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,76,0,0,0,76,76,0,0,76,76,76,0,0,0,0,76,76,0,0,76,76,76,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,7,osweb,1.4.11,1,rrbauhb,268,,,0,f,space,enter,enter,f,space,f,527,2198,16588,3797,2590,4198,527,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,rhubarb,194730,36,36,36,114114,193481,35,194004,194663,191431,36,16637,20437,35434,194763,195297,36,194696,194763,ExPsyLing2022_Class1,67,66813,77,fruit_veg,yes,1024
87,87,862,862,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,77,0,0,0,77,77,0,0,77,77,77,0,0,0,0,77,77,0,0,77,77,77,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,4,osweb,1.4.11,1,paer,268,,,0,f,space,enter,enter,f,space,f,427,2198,16588,3797,2590,4198,427,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,pear,196546,36,36,36,114114,195298,35,195820,196480,191431,36,16637,20437,35434,196580,197013,36,196513,196580,ExPsyLing2022_Class1,68,67240,78,fruit_veg,yes,1024
87,87,856,856,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,identical,uniform,1,1,a,78,0,0,0,78,78,0,0,78,78,78,0,0,0,0,78,78,0,0,78,78,78,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,8,osweb,1.4.11,1,tortoise,268,,,0,a,space,enter,enter,f,space,a,418,2198,16588,3797,2590,4198,418,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,tortoise,198263,36,36,36,114114,197013,35,197538,198196,191431,36,16637,20437,35434,198296,198729,36,198229,198296,ExPsyLing2022_Class1,69,67658,79,animal,yes,1024
86,86,851,851,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,identical,uniform,0,0,a,79,0,0,0,79,79,0,0,79,79,79,0,0,0,0,79,79,0,0,79,79,79,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,4,osweb,1.4.11,1,hare,268,,,0,f,space,enter,enter,f,space,f,409,2198,16588,3797,2590,4198,409,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,hare,199979,36,36,36,114114,198729,35,199254,199913,191431,36,16637,20437,35434,200013,200429,36,199946,200013,ExPsyLing2022_Class1,69,68067,80,animal,yes,1024
86,86,852,852,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,80,0,0,0,80,80,0,0,80,80,80,0,0,0,0,80,80,0,0,80,80,80,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,8,osweb,1.4.11,1,btooeert,268,,,0,f,space,enter,enter,f,space,f,906,2198,16588,3797,2590,4198,906,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,beetroot,201696,36,36,36,114114,198729,35,200954,201613,200429,36,16637,20437,35434,201729,202645,36,201662,201729,ExPsyLing2022_Class1,70,68973,81,fruit_veg,yes,1024
85,85,863,863,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,identical,uniform,0,0,f,81,0,0,0,81,81,0,0,81,81,81,0,0,0,0,81,81,0,0,81,81,81,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,8,osweb,1.4.11,1,eggplant,268,,,0,a,space,enter,enter,f,space,a,1815,2198,16588,3797,2590,4198,1815,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,eggplant,203895,36,36,36,114114,202646,35,203169,203829,200429,36,16637,20437,35434,203928,205745,36,203862,203928,ExPsyLing2022_Class1,70,70788,82,fruit_veg,yes,1024
86,86,858,858,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,82,0,0,0,82,82,0,0,82,82,82,0,0,0,0,82,82,0,0,82,82,82,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,5,osweb,1.4.11,1,eprun,268,,,0,f,space,enter,enter,f,space,f,437,2198,16588,3797,2590,4198,437,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,prune,207012,36,36,36,114114,202646,35,206269,206929,205746,36,16637,20437,35434,207045,207495,36,206978,207045,ExPsyLing2022_Class1,71,71225,83,fruit_veg,yes,1024
85,85,854,854,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,identical,uniform,0,0,a,83,0,0,0,83,83,0,0,83,83,83,0,0,0,0,83,83,0,0,83,83,83,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,8,osweb,1.4.11,1,kangaroo,268,,,0,f,space,enter,enter,f,space,f,534,2198,16588,3797,2590,4198,534,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,kangaroo,208746,36,36,36,114114,207495,35,208018,208678,205746,36,16637,20437,35434,208795,209345,36,208711,208795,ExPsyLing2022_Class1,71,71759,84,animal,yes,1024
85,85,858,858,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,84,0,0,0,84,84,0,0,84,84,84,0,0,0,0,84,84,0,0,84,84,84,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,4,osweb,1.4.11,1,pmua,268,,,0,a,space,enter,enter,f,space,a,1134,2198,16588,3797,2590,4198,1134,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,puma,210595,36,36,36,114114,207495,35,209868,210528,209345,36,16637,20437,35434,210628,211778,36,210561,210628,ExPsyLing2022_Class1,72,72893,85,animal,yes,1024
85,85,857,857,black,no,block1,1,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.62",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,85,0,0,0,85,85,0,0,85,85,85,0,0,0,0,85,85,0,0,85,85,85,05-11-22,05-11-22,08:28:06,Mon Dec 05 2022 08:28:06 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,997,3.6.1,psycho,psycho,4,osweb,1.4.11,1,klae,268,,,0,f,space,enter,enter,f,space,f,794,2198,16588,3797,2590,4198,794,2,psycho,834,1536,24,864,24,0,0,1536,1670225351892,1024,2,48000,-16,experiment,1,odd,Win32,kale,213028,36,36,36,114114,211779,35,212302,212961,209345,36,16637,20437,35434,213061,213861,36,212994,213061,ExPsyLing2022_Class1,73,73687,86,fruit_veg,yes,1024
0,0,835,835,black,no,practice,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",psycho,psycho,psycho,0,practice,uniform,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05-11-22,04-11-22,00:23:06,Mon Dec 05 2022 00:23:06 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,994,3.6.1,psycho,psycho,5,osweb,1.4.11,1,#####,268,,,0,a,,f,f,f,,a,835,,37057,5853,2919,,835,2,psycho,728,1366,24,768,24,0,0,1366,1670196244722,1024,2,48000,-16,experiment,0,even,Win32,apple,46762,64,64,64,,,59,46012,46679,,63,37128,42984,,46812,47661,64,46729,46812,ExPsyLing2022_Class1,0,835,1,fruit_veg,yes,1024
0,0,1424,1424,black,no,practice,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",psycho,psycho,psycho,0,practice,uniform,0,0,a,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,05-11-22,04-11-22,00:23:06,Mon Dec 05 2022 00:23:06 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,994,3.6.1,psycho,psycho,4,osweb,1.4.11,1,#####,268,,,0,None,,f,f,f,,None,2013,,37057,5853,2919,,2013,2,psycho,728,1366,24,768,24,0,0,1366,1670196244722,1024,2,48000,-16,experiment,0,even,Win32,wolf,48942,64,64,64,,,59,48197,48860,47665,63,37128,42984,,48992,51007,64,48909,48992,ExPsyLing2022_Class1,0,2848,2,animal,yes,1024
33,33,1227,1227,black,no,practice,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",psycho,psycho,psycho,0,practice,uniform,1,1,f,2,0,0,0,2,2,0,0,2,2,2,0,0,0,0,2,2,0,0,2,2,2,05-11-22,04-11-22,00:23:06,Mon Dec 05 2022 00:23:06 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,994,3.6.1,psycho,psycho,5,osweb,1.4.11,1,#####,268,,,0,f,,f,f,f,,f,833,,37057,5853,2919,,833,2,psycho,728,1366,24,768,24,0,0,1366,1670196244722,1024,2,48000,-16,experiment,0,even,Win32,melon,52320,64,64,64,,,59,51593,52254,51010,63,37128,42984,,52354,53202,64,52288,52354,ExPsyLing2022_Class1,1,3681,3,fruit_veg,yes,1024
50,50,1114,1114,black,no,practice,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",psycho,psycho,psycho,0,practice,uniform,1,1,a,3,0,0,0,3,3,0,0,3,3,3,0,0,0,0,3,3,0,0,3,3,3,05-11-22,04-11-22,00:23:06,Mon Dec 05 2022 00:23:06 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,994,3.6.1,psycho,psycho,5,osweb,1.4.11,1,#####,268,,,0,a,,f,f,f,,a,776,,37057,5853,2919,,776,2,psycho,728,1366,24,768,24,0,0,1366,1670196244722,1024,2,48000,-16,experiment,0,even,Win32,hound,54518,64,64,64,,53206,59,53772,54435,51010,63,37128,42984,,54568,55349,64,54485,54568,ExPsyLing2022_Class1,2,4457,4,animal,yes,1024
60,60,1092,1092,black,no,practice,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",psycho,psycho,psycho,0,practice,uniform,1,1,f,4,0,0,0,4,4,0,0,4,4,4,0,0,0,0,4,4,0,0,4,4,4,05-11-22,04-11-22,00:23:06,Mon Dec 05 2022 00:23:06 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,994,3.6.1,psycho,psycho,6,osweb,1.4.11,1,#####,268,,,0,f,,f,f,f,,f,1002,,37057,5853,2919,,1002,2,psycho,728,1366,24,768,24,0,0,1366,1670196244722,1024,2,48000,-16,experiment,0,even,Win32,tomato,56647,64,64,64,,55352,59,55907,56565,51010,63,37128,42984,,56681,57696,64,56614,56681,ExPsyLing2022_Class1,3,5459,5,fruit_veg,yes,1024
