browser_codename,browser_name,browser_version,condition,congruence,correct,counterbalance,date_startdate,date_startdateUTC,date_starttime,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,jatosStudyResultId,jatosVersion,prime,queryParams_batchId,queryParams_jatosWorkerId,response_time,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,soa_condition,system_os,target,time_mask1,time_mask2,time_prime
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,clam,-1,1,80,1175,1920,30,1200,30,0,25,1920,long,MacIntel,CLAM,168183,296383,296348
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,cake,-1,1,226,1175,1920,30,1200,30,0,25,1920,long,MacIntel,TRASH,168183,297183,297148
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,apron,-1,1,259,1175,1920,30,1200,30,0,25,1920,long,MacIntel,APRON,168183,298133,298099
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,scarf,-1,1,137,1175,1920,30,1200,30,0,25,1920,long,MacIntel,SCARF,168183,299116,299082
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,ferry,-1,1,170,1175,1920,30,1200,30,0,25,1920,long,MacIntel,FERRY,168183,299983,299949
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,olive,-1,1,43,1175,1920,30,1200,30,0,25,1920,long,MacIntel,MOTOR,168183,300883,300848
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,boar,-1,1,100,1175,1920,30,1200,30,0,25,1920,long,MacIntel,BOAR,168183,301651,301615
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,jeans,-1,1,121,1175,1920,30,1200,30,0,25,1920,long,MacIntel,JEANS,168183,302483,302449
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,hare,-1,1,128,1175,1920,30,1200,30,0,25,1920,long,MacIntel,HARE,168183,303349,303299
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,shoe,-1,1,43,1175,1920,30,1200,30,0,25,1920,long,MacIntel,COUCH,168183,304198,304150
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,peas,-1,1,18,1175,1920,30,1200,30,0,25,1920,long,MacIntel,PEAS,168183,304950,304915
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,bowl,-1,1,145,1175,1920,30,1200,30,0,25,1920,long,MacIntel,WOLF,168183,305700,305665
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,wheat,-1,1,164,1175,1920,30,1200,30,0,25,1920,long,MacIntel,BRICK,168183,306582,306533
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,ocean,-1,1,16,1175,1920,30,1200,30,0,25,1920,long,MacIntel,TREE,168183,307466,307432
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,stone,-1,1,117,1175,1920,30,1200,30,0,25,1920,long,MacIntel,STONE,168183,308184,308149
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,shell,-1,1,85,1175,1920,30,1200,30,0,25,1920,long,MacIntel,DIRT,168183,309033,308999
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,reef,-1,1,175,1175,1920,30,1200,30,0,25,1920,long,MacIntel,REEF,168183,309848,309801
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,cloud,-1,1,153,1175,1920,30,1200,30,0,25,1920,long,MacIntel,MOTEL,168183,310748,310702
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,pipe,-1,1,58,1175,1920,30,1200,30,0,25,1920,long,MacIntel,LION,168183,311616,311582
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,deck,-1,1,215,1175,1920,30,1200,30,0,25,1920,long,MacIntel,PLATE,168183,312415,312365
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,desk,-1,1,40,1175,1920,30,1200,30,0,25,1920,long,MacIntel,CANDY,168183,313350,313316
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,taxi,-1,1,79,1175,1920,30,1200,30,0,25,1920,long,MacIntel,CHAIN,168183,314116,314082
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,storm,-1,1,152,1175,1920,30,1200,30,0,25,1920,long,MacIntel,LAND,168183,314916,314882
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,wire,-1,1,125,1175,1920,30,1200,30,0,25,1920,long,MacIntel,CABIN,168183,315800,315766
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,lemon,-1,1,155,1175,1920,30,1200,30,0,25,1920,long,MacIntel,DUCK,168183,316650,316616
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,pear,-1,1,186,1175,1920,30,1200,30,0,25,1920,long,MacIntel,PEAR,168183,317532,317498
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,barn,-1,1,170,1175,1920,30,1200,30,0,25,1920,long,MacIntel,TUNA,168183,318434,318398
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,crab,-1,1,192,1175,1920,30,1200,30,0,25,1920,long,MacIntel,CRAB,168183,319333,319299
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,flask,-1,1,47,1175,1920,30,1200,30,0,25,1920,long,MacIntel,FLASK,168183,320249,320216
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Synth,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,swamp,-1,1,5,1175,1920,30,1200,30,0,25,1920,long,MacIntel,DRILL,168183,321048,320999
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,plum,-1,1,121,1175,1920,30,1200,30,0,25,1920,long,MacIntel,PLUM,168183,321767,321732
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Synth,incongruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,bell,-1,1,47,1175,1920,30,1200,30,0,25,1920,long,MacIntel,WHEEL,168183,322618,322583
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,mall,-1,1,2014,1175,1920,30,1200,30,0,25,1920,long,MacIntel,BUSH,168183,323398,323349
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,canon,-1,1,1047,1175,1920,30,1200,30,0,25,1920,long,MacIntel,CANON,168183,326149,326102
Mozilla,Netscape,5.0 (Macintosh),Inc_Nat_Nat,incongruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,sheep,-1,1,22,1175,1920,30,1200,30,0,25,1920,long,MacIntel,BULL,168183,327916,327867
Mozilla,Netscape,5.0 (Macintosh),Con_Synth,congruent,0,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,arrow,-1,1,241,1175,1920,30,1200,30,0,25,1920,long,MacIntel,ARROW,168183,328666,328632
Mozilla,Netscape,5.0 (Macintosh),Con_Nat,congruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,wasp,-1,1,221,1175,1920,30,1200,30,0,25,1920,long,MacIntel,WASP,168183,329635,329599
Mozilla,Netscape,5.0 (Macintosh),Inc_Synth_Nat,incongruent,1,A,31-09-22,31-09-22,11:23:33,0,0,0,0,0,764,3.6.1,fort,-1,1,191,1175,1920,30,1200,30,0,25,1920,long,MacIntel,GOAT,168183,330583,330549
